CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Credit Rank,Age rank,Balance Rank,Salary Rank,Complain_dict
15710424,Page,435,France,Male,36,4,0.0,1,Using Credit Card,Active,197015.2,Client,0,4,PLATINUM,758,400 - 500,Adult,Balance small,150k - 200k,No comment
15799422,Evans,535,France,Female,40,8,0.0,1,Using Credit Card,Active,27689.77,Client,0,1,DIAMOND,514,500 - 600,Adult,Balance small,0 - 50k,No comment
15692750,McGregor,629,Germany,Female,45,7,129818.39,3,Using Credit Card,Not active,9217.55,Leave,1,3,PLATINUM,257,600 - 700,Adult,Balance medium,0 - 50k,Complain
15794549,Andrews,722,France,Female,35,2,163943.89,2,Using Credit Card,Active,15068.18,Client,0,1,GOLD,883,700 - 800,Adult,Balance high,0 - 50k,No comment
15803764,Stanley,561,France,Male,28,7,0.0,2,Using Credit Card,Not active,7797.01,Client,0,5,PLATINUM,933,500 - 600,Young_adult,Balance small,0 - 50k,No comment
15674840,Chiazagomekpere,645,France,Female,38,5,101430.3,2,Not using Credit Card,Active,4400.32,Client,0,1,GOLD,573,600 - 700,Adult,Balance medium,0 - 50k,No comment
15653762,Chidiebele,501,France,Female,39,9,117301.66,1,Not using Credit Card,Not active,182025.95,Client,0,5,SILVER,721,500 - 600,Adult,Balance medium,150k - 200k,No comment
15581229,Gregory,502,Germany,Female,32,1,173340.83,1,Not using Credit Card,Active,122763.95,Client,0,1,PLATINUM,434,500 - 600,Adult,Balance high,100k - 150k,No comment
15800228,Bednall,652,Spain,Female,42,4,0.0,2,Using Credit Card,Active,38152.01,Client,0,5,GOLD,230,600 - 700,Adult,Balance small,0 - 50k,No comment
15656333,Jen,574,France,Female,33,3,134348.57,1,Using Credit Card,Not active,63163.99,Client,0,4,DIAMOND,596,500 - 600,Adult,Balance medium,50k - 100k,No comment
15697497,She,518,France,Female,45,9,105525.65,2,Using Credit Card,Active,73418.29,Client,0,3,DIAMOND,610,500 - 600,Adult,Balance medium,50k - 100k,No comment
15585362,Simmons,749,France,Female,60,6,0.0,1,Using Credit Card,Not active,17978.68,Leave,1,5,SILVER,718,700 - 800,Senior,Balance small,0 - 50k,Complain
15571928,Fraser,679,France,Female,43,4,0.0,3,Using Credit Card,Not active,115136.51,Leave,1,2,DIAMOND,961,600 - 700,Adult,Balance small,100k - 150k,Complain
15785519,May,565,France,Male,36,6,106192.1,1,Using Credit Card,Not active,149575.59,Client,0,5,DIAMOND,237,500 - 600,Adult,Balance medium,100k - 150k,No comment
15743007,Seabrook,643,France,Female,45,4,45144.43,1,Using Credit Card,Not active,60917.24,Leave,1,5,DIAMOND,450,600 - 700,Adult,Balance small,50k - 100k,Complain
15777211,Herrera,515,France,Male,65,7,92113.61,1,Using Credit Card,Active,142548.33,Client,0,5,PLATINUM,802,500 - 600,Senior,Balance medium,100k - 150k,No comment
15721935,Kincaid,521,France,Male,25,7,0.0,2,Using Credit Card,Active,157878.67,Client,0,1,SILVER,323,500 - 600,Young_adult,Balance small,150k - 200k,No comment
15591711,Sleeman,739,Spain,Male,38,0,128366.44,1,Using Credit Card,Not active,12796.43,Client,0,3,PLATINUM,631,700 - 800,Adult,Balance medium,0 - 50k,No comment
15625021,Hung,585,France,Male,42,2,0.0,2,Using Credit Card,Active,18657.77,Client,0,4,SILVER,805,500 - 600,Adult,Balance small,0 - 50k,No comment
15702968,Artemieva,733,Germany,Male,74,3,106545.53,1,Using Credit Card,Active,134589.58,Client,0,1,GOLD,978,700 - 800,Senior,Balance medium,100k - 150k,No comment
15600462,Barwell,542,France,Female,43,8,145618.37,1,Not using Credit Card,Active,10350.74,Client,0,3,PLATINUM,292,500 - 600,Adult,Balance medium,0 - 50k,No comment
15768104,Wright,788,Spain,Male,37,8,141541.25,1,Not using Credit Card,Not active,66013.27,Client,0,4,DIAMOND,582,700 - 800,Adult,Balance medium,50k - 100k,No comment
15780140,Bellucci,435,Germany,Male,32,2,57017.06,2,Using Credit Card,Active,5907.11,Client,0,3,SILVER,476,400 - 500,Adult,Balance medium,0 - 50k,No comment
15585255,Moore,577,France,Male,42,9,0.0,1,Using Credit Card,Not active,74077.91,Client,0,3,SILVER,897,500 - 600,Adult,Balance small,50k - 100k,No comment
15772781,Ball,703,France,Female,51,3,0.0,3,Using Credit Card,Active,77294.56,Leave,1,2,DIAMOND,924,700 - 800,Senior,Balance small,50k - 100k,Complain
15669987,Sung,728,Germany,Female,35,8,125884.95,2,Using Credit Card,Not active,54359.02,Leave,1,5,PLATINUM,273,700 - 800,Adult,Balance medium,50k - 100k,Complain
15697000,Mello,728,Germany,Male,32,5,61825.5,1,Using Credit Card,Active,156124.93,Client,0,5,GOLD,433,700 - 800,Adult,Balance medium,150k - 200k,No comment
15733119,Mistry,718,France,Male,35,8,0.0,2,Using Credit Card,Not active,94820.85,Client,0,5,PLATINUM,769,700 - 800,Adult,Balance small,50k - 100k,No comment
15782390,T'ien,621,France,Female,40,6,0.0,1,Using Credit Card,Not active,155155.25,Client,0,5,PLATINUM,959,600 - 700,Adult,Balance small,150k - 200k,No comment
15654700,Fallaci,523,France,Female,40,2,102967.41,1,Using Credit Card,Not active,128702.1,Leave,1,1,PLATINUM,606,500 - 600,Adult,Balance medium,100k - 150k,Complain
15632210,Hill,657,Germany,Male,25,2,171770.55,1,Using Credit Card,Not active,22745.5,Client,0,4,GOLD,487,600 - 700,Young_adult,Balance high,0 - 50k,No comment
15642041,Burns,727,Germany,Male,40,1,93051.64,2,Using Credit Card,Not active,71865.31,Leave,1,1,SILVER,513,700 - 800,Adult,Balance medium,50k - 100k,Complain
15709737,Hunter,643,France,Male,36,7,161064.64,2,Not using Credit Card,Active,84294.82,Client,0,1,SILVER,233,600 - 700,Adult,Balance high,50k - 100k,No comment
15792388,Li,645,France,Female,48,7,90612.34,1,Using Credit Card,Active,149139.13,Client,0,3,DIAMOND,803,600 - 700,Adult,Balance medium,100k - 150k,No comment
15786014,Ku,568,France,Male,28,5,145105.64,2,Using Credit Card,Not active,185489.11,Client,0,5,GOLD,975,500 - 600,Young_adult,Balance medium,150k - 200k,No comment
15794580,Ch'en,599,France,Male,58,4,0.0,1,Not using Credit Card,Not active,176407.15,Leave,1,2,GOLD,818,500 - 600,Senior,Balance small,150k - 200k,Complain
15675964,Chukwukadibia,672,France,Female,45,9,0.0,1,Using Credit Card,Active,92027.69,Leave,1,1,PLATINUM,397,600 - 700,Adult,Balance small,50k - 100k,Complain
15814275,Zikoranachidimma,685,France,Male,33,6,174912.72,1,Using Credit Card,Active,43932.54,Client,0,1,PLATINUM,948,600 - 700,Adult,Balance high,0 - 50k,No comment
15724848,Oluchukwu,516,France,Female,46,1,104947.72,1,Using Credit Card,Not active,115789.25,Leave,1,5,DIAMOND,665,500 - 600,Adult,Balance medium,100k - 150k,Complain
15754713,Rivera,685,Spain,Male,31,10,135213.71,1,Using Credit Card,Active,125777.28,Client,0,4,GOLD,444,600 - 700,Adult,Balance medium,100k - 150k,No comment
15693814,Niu,806,Spain,Male,25,7,0.0,2,Using Credit Card,Not active,18461.9,Client,0,4,PLATINUM,767,800 - 900,Young_adult,Balance small,0 - 50k,No comment
15599660,Bennett,604,France,Male,36,6,116229.85,2,Using Credit Card,Active,79633.38,Client,0,3,PLATINUM,684,600 - 700,Adult,Balance medium,50k - 100k,No comment
15746490,Wollstonecraft,648,Spain,Female,53,6,111201.41,1,Using Credit Card,Active,121542.29,Client,0,4,PLATINUM,715,600 - 700,Senior,Balance medium,100k - 150k,No comment
15566091,Thomsen,545,Spain,Female,32,4,0.0,1,Using Credit Card,Not active,94739.2,Client,0,1,PLATINUM,319,500 - 600,Adult,Balance small,50k - 100k,No comment
15655961,Palermo,756,Germany,Male,27,1,131899.0,1,Using Credit Card,Not active,93302.29,Client,0,4,SILVER,448,700 - 800,Young_adult,Balance medium,50k - 100k,No comment
15710404,Chinwendu,569,France,Male,35,10,124525.52,1,Using Credit Card,Active,193793.78,Client,0,5,PLATINUM,693,500 - 600,Adult,Balance medium,150k - 200k,No comment
15775625,McKenzie,596,France,Male,47,6,0.0,1,Using Credit Card,Not active,74835.65,Client,0,2,GOLD,458,500 - 600,Adult,Balance small,50k - 100k,No comment
15792328,James,475,France,Male,39,6,0.0,1,Using Credit Card,Active,56999.9,Leave,1,1,GOLD,388,400 - 500,Adult,Balance small,50k - 100k,Complain
15719856,Lamb,646,France,Female,45,3,47134.75,1,Using Credit Card,Active,57236.44,Client,0,3,PLATINUM,939,600 - 700,Adult,Balance small,50k - 100k,No comment
15593773,Olejuru,784,Spain,Male,35,3,0.0,2,Not using Credit Card,Not active,81483.64,Client,0,2,PLATINUM,469,700 - 800,Adult,Balance small,50k - 100k,No comment
15733114,Hay,552,Spain,Male,45,9,0.0,2,Using Credit Card,Not active,26752.56,Client,0,2,DIAMOND,723,500 - 600,Adult,Balance small,0 - 50k,No comment
15797748,Lu,729,France,Male,44,5,0.0,2,Not using Credit Card,Active,9200.54,Client,0,4,GOLD,685,700 - 800,Adult,Balance small,0 - 50k,No comment
15743411,Chiawuotu,609,Spain,Male,61,1,0.0,1,Using Credit Card,Not active,22447.85,Leave,1,5,PLATINUM,400,600 - 700,Senior,Balance small,0 - 50k,Complain
15753337,Yeates,555,France,Male,51,5,0.0,3,Using Credit Card,Not active,189122.89,Leave,1,1,PLATINUM,406,500 - 600,Senior,Balance small,150k - 200k,Complain
15601026,Gallagher,572,Germany,Female,19,1,138657.08,1,Using Credit Card,Active,16161.82,Client,0,3,PLATINUM,263,500 - 600,Young_adult,Balance medium,0 - 50k,No comment
15658485,Heath,785,France,Female,34,9,70302.48,1,Using Credit Card,Active,68600.36,Client,0,4,SILVER,667,700 - 800,Adult,Balance medium,50k - 100k,No comment
15636731,Ts'ai,714,Germany,Female,36,1,101609.01,2,Using Credit Card,Active,447.73,Client,0,3,PLATINUM,997,700 - 800,Adult,Balance medium,0 - 50k,No comment
15628303,Thurgood,738,Spain,Male,35,3,0.0,1,Using Credit Card,Active,15650.73,Client,0,2,DIAMOND,766,700 - 800,Adult,Balance small,0 - 50k,No comment
15633461,Pai,639,Germany,Male,38,5,130170.82,1,Using Credit Card,Active,149599.62,Client,0,4,GOLD,577,600 - 700,Adult,Balance medium,100k - 150k,No comment
15677135,Lorenzo,520,Germany,Male,61,8,133802.29,2,Using Credit Card,Active,90304.01,Client,0,3,GOLD,756,500 - 600,Senior,Balance medium,50k - 100k,No comment
15590876,Knupp,764,France,Female,24,7,106234.02,1,Not using Credit Card,Not active,115676.38,Client,0,2,SILVER,429,700 - 800,Young_adult,Balance medium,100k - 150k,No comment
15790782,Baryshnikov,661,Spain,Male,39,6,132628.98,1,Not using Credit Card,Not active,38812.67,Client,0,5,DIAMOND,581,600 - 700,Adult,Balance medium,0 - 50k,No comment
15700476,Azubuike,564,Germany,Male,41,9,103522.75,2,Using Credit Card,Active,34338.21,Client,0,1,GOLD,599,500 - 600,Adult,Balance medium,0 - 50k,No comment
15634141,Shephard,708,Germany,Female,42,8,192390.52,2,Using Credit Card,Not active,823.36,Client,0,2,SILVER,307,700 - 800,Adult,Balance high,0 - 50k,No comment
15737795,Scott,512,Spain,Male,36,1,0.0,1,Not using Credit Card,Active,135482.26,Leave,1,4,PLATINUM,795,500 - 600,Adult,Balance small,100k - 150k,Complain
15790299,Williamson,592,Spain,Male,37,9,0.0,3,Using Credit Card,Active,10656.89,Client,0,1,DIAMOND,413,500 - 600,Adult,Balance small,0 - 50k,No comment
15675316,Avdeeva,619,France,Female,38,3,0.0,2,Not using Credit Card,Active,116467.35,Client,0,1,PLATINUM,348,600 - 700,Adult,Balance small,100k - 150k,No comment
15613630,Tang,775,France,Male,52,8,109922.61,1,Using Credit Card,Active,96823.32,Leave,1,4,SILVER,347,700 - 800,Senior,Balance medium,50k - 100k,Complain
15662100,Hsu,850,Germany,Female,44,5,128605.32,1,Not using Credit Card,Active,171096.2,Client,0,2,PLATINUM,952,800 - 900,Adult,Balance medium,150k - 200k,No comment
15668032,Buchanan,577,France,Female,37,4,0.0,1,Using Credit Card,Active,79881.39,Client,0,1,PLATINUM,642,500 - 600,Adult,Balance small,50k - 100k,No comment
15599289,Yeh,724,France,Female,37,10,68598.56,1,Using Credit Card,Not active,157862.82,Client,0,1,GOLD,260,700 - 800,Adult,Balance medium,150k - 200k,No comment
15754084,Palazzi,710,Spain,Male,35,1,106518.52,1,Using Credit Card,Active,127951.81,Client,0,4,PLATINUM,939,700 - 800,Adult,Balance medium,100k - 150k,No comment
15676521,Y?an,696,France,Female,31,8,0.0,2,Not using Credit Card,Not active,191074.11,Client,0,4,SILVER,665,600 - 700,Adult,Balance small,150k - 200k,No comment
15804586,Lin,376,France,Female,46,6,0.0,1,Using Credit Card,Not active,157333.69,Leave,1,2,PLATINUM,979,300 - 400,Adult,Balance small,150k - 200k,Complain
15781465,Schofield,675,Germany,Female,29,8,121326.42,1,Using Credit Card,Not active,133457.52,Client,0,2,SILVER,329,600 - 700,Young_adult,Balance medium,100k - 150k,No comment
15729362,Lombardi,745,France,Male,36,8,67226.37,1,Using Credit Card,Not active,130789.6,Client,0,2,DIAMOND,296,700 - 800,Adult,Balance medium,100k - 150k,No comment
15709295,Wall,697,Spain,Female,25,5,82931.85,2,Using Credit Card,Active,128373.88,Client,0,1,PLATINUM,282,600 - 700,Young_adult,Balance medium,100k - 150k,No comment
15745324,Milani,599,Spain,Female,39,4,0.0,1,Using Credit Card,Not active,194273.2,Leave,1,3,PLATINUM,543,500 - 600,Adult,Balance small,150k - 200k,Complain
15741336,Ejimofor,715,France,Female,38,5,118590.41,1,Using Credit Card,Active,5684.17,Leave,1,4,GOLD,788,700 - 800,Adult,Balance medium,0 - 50k,Complain
15783659,Blackburn,659,France,Male,67,4,145981.87,1,Using Credit Card,Active,131043.2,Client,0,1,PLATINUM,513,600 - 700,Senior,Balance medium,100k - 150k,No comment
15620981,Wickham,684,France,Female,48,3,73309.38,1,Not using Credit Card,Not active,21228.34,Leave,1,3,DIAMOND,579,600 - 700,Adult,Balance medium,0 - 50k,Complain
15630328,Bird,635,France,Female,48,8,130796.33,2,Using Credit Card,Active,43250.3,Client,0,4,SILVER,885,600 - 700,Adult,Balance medium,0 - 50k,No comment
15785899,Ch'en,789,Germany,Male,33,8,151607.56,1,Using Credit Card,Not active,4389.4,Client,0,4,SILVER,513,700 - 800,Adult,Balance high,0 - 50k,No comment
15606149,Wood,571,Germany,Female,66,9,111577.01,1,Not using Credit Card,Active,189271.9,Client,0,1,PLATINUM,445,500 - 600,Senior,Balance medium,150k - 200k,No comment
15671139,Brizendine,694,Spain,Male,39,0,107042.74,1,Using Credit Card,Active,102284.2,Client,0,4,PLATINUM,297,600 - 700,Adult,Balance medium,100k - 150k,No comment
15660429,Ch'in,665,Spain,Female,42,2,156371.61,2,Not using Credit Card,Active,156774.94,Leave,1,3,DIAMOND,553,600 - 700,Adult,Balance high,150k - 200k,Complain
15571002,Yusupov,706,France,Female,44,4,129605.99,1,Not using Credit Card,Not active,69865.49,Client,0,3,SILVER,528,700 - 800,Adult,Balance medium,50k - 100k,No comment
15631681,Jibunoh,807,Spain,Female,43,0,0.0,2,Not using Credit Card,Active,85523.24,Client,0,5,PLATINUM,660,800 - 900,Adult,Balance small,50k - 100k,No comment
15731522,Ts'ui,771,Spain,Female,67,8,0.0,2,Using Credit Card,Active,51219.8,Client,0,1,GOLD,352,700 - 800,Senior,Balance small,50k - 100k,No comment
15619529,Ndukaku,531,Spain,Male,27,8,132576.25,1,Not using Credit Card,Not active,7222.92,Client,0,5,SILVER,835,500 - 600,Young_adult,Balance medium,0 - 50k,No comment
15628034,Wilder,629,France,Female,37,6,129101.3,1,Using Credit Card,Active,23971.33,Client,0,1,DIAMOND,330,600 - 700,Adult,Balance medium,0 - 50k,No comment
15686164,Maclean,850,Germany,Female,31,1,108822.4,1,Using Credit Card,Active,132173.31,Client,0,2,DIAMOND,747,800 - 900,Adult,Balance medium,100k - 150k,No comment
15582797,Ch'iu,685,Spain,Male,35,4,137948.51,1,Using Credit Card,Not active,113639.64,Client,0,1,PLATINUM,404,600 - 700,Adult,Balance medium,100k - 150k,No comment
15753831,Cox,642,Spain,Male,32,7,100433.8,1,Using Credit Card,Active,39768.59,Client,0,2,PLATINUM,479,600 - 700,Adult,Balance medium,0 - 50k,No comment
15731815,Nepean,529,Spain,Male,63,4,96134.11,3,Using Credit Card,Not active,108732.96,Leave,1,3,GOLD,693,500 - 600,Senior,Balance medium,100k - 150k,Complain
15580956,McNess,683,Germany,Female,43,4,115888.04,1,Using Credit Card,Active,117349.19,Leave,1,5,PLATINUM,443,600 - 700,Adult,Balance medium,100k - 150k,Complain
15602084,Coles,663,France,Female,42,5,124626.07,1,Using Credit Card,Active,78004.5,Client,0,2,SILVER,676,600 - 700,Adult,Balance medium,50k - 100k,No comment
15589805,Benson,563,France,Female,34,6,139810.34,1,Using Credit Card,Active,152417.79,Client,0,5,DIAMOND,254,500 - 600,Adult,Balance medium,150k - 200k,No comment
15720893,Gilbert,637,Spain,Female,34,9,0.0,2,Not using Credit Card,Not active,26057.08,Client,0,5,GOLD,365,600 - 700,Adult,Balance small,0 - 50k,No comment
15641009,Wilhelm,544,France,Male,37,3,84496.71,1,Not using Credit Card,Not active,79972.09,Client,0,5,PLATINUM,939,500 - 600,Adult,Balance medium,50k - 100k,No comment
15605926,Sinclair,649,Germany,Male,70,9,116854.71,2,Not using Credit Card,Active,107125.79,Client,0,3,DIAMOND,989,600 - 700,Senior,Balance medium,100k - 150k,No comment
15805955,L?,638,France,Female,48,10,138333.03,1,Using Credit Card,Active,47679.14,Client,0,3,SILVER,893,600 - 700,Adult,Balance medium,0 - 50k,No comment
15801488,Buckner,723,France,Male,25,3,0.0,2,Using Credit Card,Active,134509.47,Client,0,2,DIAMOND,409,700 - 800,Young_adult,Balance small,100k - 150k,No comment
15605918,Padovesi,635,Germany,Male,43,5,78992.75,2,Not using Credit Card,Not active,153265.31,Client,0,5,SILVER,368,600 - 700,Adult,Balance medium,150k - 200k,No comment
15779711,Gray,750,Spain,Female,38,7,97257.41,2,Not using Credit Card,Active,179883.04,Client,0,3,DIAMOND,324,700 - 800,Adult,Balance medium,150k - 200k,No comment
15705620,Lu,730,France,Male,34,5,122453.37,2,Using Credit Card,Not active,138882.98,Client,0,4,DIAMOND,822,700 - 800,Adult,Balance medium,100k - 150k,No comment
15685357,Wright,750,Spain,Female,36,8,112940.07,1,Not using Credit Card,Active,9855.81,Client,0,3,GOLD,447,700 - 800,Adult,Balance medium,0 - 50k,No comment
15570060,Palerma,586,France,Female,43,8,132558.26,1,Using Credit Card,Not active,67046.83,Leave,1,2,SILVER,230,500 - 600,Adult,Balance medium,50k - 100k,Complain
15582616,Y?an,520,France,Female,38,4,0.0,2,Using Credit Card,Not active,56388.63,Client,0,2,DIAMOND,867,500 - 600,Adult,Balance small,50k - 100k,No comment
15799515,Wei,652,France,Female,48,8,133297.24,1,Using Credit Card,Not active,77764.37,Client,0,1,GOLD,619,600 - 700,Adult,Balance medium,50k - 100k,No comment
15642937,Padovesi,550,France,Female,46,7,0.0,2,Using Credit Card,Not active,130590.35,Client,0,5,GOLD,473,500 - 600,Adult,Balance small,100k - 150k,No comment
15624729,Tsao,594,France,Male,27,0,197041.8,1,Not using Credit Card,Not active,151912.49,Client,0,2,PLATINUM,690,500 - 600,Young_adult,Balance high,150k - 200k,No comment
15566156,Franklin,749,Germany,Female,44,0,71497.79,2,Not using Credit Card,Not active,151083.8,Client,0,1,SILVER,378,700 - 800,Adult,Balance medium,150k - 200k,No comment
15792360,Clark,668,France,Male,32,7,0.0,2,Using Credit Card,Active,777.37,Client,0,2,GOLD,883,600 - 700,Adult,Balance small,0 - 50k,No comment
15807008,McGregor,614,Germany,Female,35,6,128100.28,1,Not using Credit Card,Not active,69454.24,Leave,1,4,PLATINUM,830,600 - 700,Adult,Balance medium,50k - 100k,Complain
15704770,Pan,773,France,Male,25,1,124532.78,2,Not using Credit Card,Active,11723.57,Client,0,4,GOLD,692,700 - 800,Young_adult,Balance medium,0 - 50k,No comment
15756475,Kenniff,551,Germany,Male,31,9,82293.82,2,Using Credit Card,Active,91565.25,Client,0,3,PLATINUM,748,500 - 600,Adult,Balance medium,50k - 100k,No comment
15655339,Spencer,566,France,Male,36,1,142120.91,1,Using Credit Card,Not active,79616.37,Client,0,5,GOLD,542,500 - 600,Adult,Balance medium,50k - 100k,No comment
15613749,Lees,569,Spain,Male,34,0,151839.26,1,Using Credit Card,Not active,102299.81,Leave,1,1,SILVER,268,500 - 600,Adult,Balance high,100k - 150k,Complain
15664521,David,659,Spain,Male,31,7,149620.88,2,Using Credit Card,Active,104533.51,Client,0,5,SILVER,417,600 - 700,Adult,Balance medium,100k - 150k,No comment
